Идентификатор DOI *,Количество авторов *,Фамилия *,Имя *,Количество аффилиаций *,Аффиляция *,Контрибьюция *,Дата публикации *,Наименование публикации *,Наименование издания *,Библиографическая ссылка *,Вид издания  *
10.15688/jvolsu4.2023.2.14,3,"Kokorina Y.G., Vagabov M.M."," Sciences (History),  Sciences (History)",2,"Philology, Department of Humanities",0.67,2023,PARAMETRIC ANALYSIS OF V.O. KLYUCHEVSKY’S WORK “TERMINOLOGY OF RUSSIAN HISTORY”; [ПАРАМЕТРИЧЕСКИЙ АНАЛИЗ РАБОТЫ В.О. КЛЮЧЕВСКОГО «ТЕРМИНОЛОГИЯ РУССКОЙ ИСТОРИИ»],"Vestnik Volgogradskogo Gosudarstvennogo Universiteta, Seriia 4: Istoriia, Regionovedenie, Mezhdunarodnye Otnosheniia","Ozturk M., Sciences (History), Kokorina Y.G., Sciences (History), Vagabov M.M., Sciences (History) PARAMETRIC ANALYSIS OF V.O. KLYUCHEVSKY’S WORK “TERMINOLOGY OF RUSSIAN HISTORY”; [ПАРАМЕТРИЧЕСКИЙ АНАЛИЗ РАБОТЫ В.О. КЛЮЧЕВСКОГО «ТЕРМИНОЛОГИЯ РУССКОЙ ИСТОРИИ»] 2023 Vestnik Volgogradskogo Gosudarstvennogo Universiteta, Seriia 4: Istoriia, Regionovedenie, Mezhdunarodnye Otnosheniia, 28 (2), Art. No. nan, pp. 159-171",Статья
10.1007/s10692-023-10400-2,5,,,1,"Moscow, Moscow, Moscow",0.0,2023,Mechanical Properties of Moistened Needle-Punched Nonwoven Fabric Based on Blend of Fibers with Various Linear Densities,Fibre Chemistry,"Leshchenko T.A., A.N. Kosygin Russian State University (Rossiiskii Gosudarstvennyi Universitet imeni A.N. Kosygina), Chernousova N.V., A.N. Kosygin Russian State University (Rossiiskii Gosudarstvennyi Universitet imeni A.N. Kosygina), Dedov A.V., Moscow Polytechnic University (Moskovskii Politekhnicheskii Universitet), Komarova L.Y., Moscow Polytechnic University (Moskovskii Politekhnicheskii Universitet), Nazarov V.G., Moscow Polytechnic University (Moskovskii Politekhnicheskii Universitet) Mechanical Properties of Moistened Needle-Punched Nonwoven Fabric Based on Blend of Fibers with Various Linear Densities 2023 Fibre Chemistry, 54 (5), Art. No. nan, pp. 321-324",Обзор
10.26668/revistajur.2316-753X.v1i73.6282,4,,,1,Russian Federation,0.0,2023,STATE REGULATION AS A COMPREHENSIVE MECHANISM FOR THE SUSTAINABLE DEVELOPMENT OF TERRITORIES; [REGULAÇÃO ESTADUAL COMO MECANISMO INTEGRAL PARA O DESENVOLVIMENTO SUSTENTÁVEL DOS TERRITÓRIOS],Revista Juridica,"Rybak V., Belarusian State University of Informatics and Radioelectronics, Kryanev Y., Moscow Aviation Institute, Shichkin I., Plekhanov Russian University of Economics, Livson M., Moscow Polytechnic University STATE REGULATION AS A COMPREHENSIVE MECHANISM FOR THE SUSTAINABLE DEVELOPMENT OF TERRITORIES; [REGULAÇÃO ESTADUAL COMO MECANISMO INTEGRAL PARA O DESENVOLVIMENTO SUSTENTÁVEL DOS TERRITÓRIOS] 2023 Revista Juridica, 1 (73), Art. No. nan, pp. 831-844",Статья
10.22201/icat.24486736e.2023.21.1.2182,4,"Skvortsov A.A., Gnatyuk E.O., Sklemina O.Yu., Nikolaev V.K."," Department of Dynamics,  Department of Dynamics,  Department of Dynamics,  Department of Dynamics",1,"Strength and Resistance of Materials, Strength and Resistance of Materials, Strength and Resistance of Materials, Strength and Resistance of Materials",1.0,2023,Using the linear damage summation hypothesis in determining the endurance limit of titanium alloy,Journal of Applied Research and Technology,"Skvortsov A.A., Department of Dynamics, Gnatyuk E.O., Department of Dynamics, Sklemina O.Yu., Department of Dynamics, Nikolaev V.K., Department of Dynamics Using the linear damage summation hypothesis in determining the endurance limit of titanium alloy 2023 Journal of Applied Research and Technology, 21 (1), Art. No. nan, pp. 98-105",Статья
10.18083/LCAppl.2023.2.29,5,Kazak A.V., Nanomaterials Research Institute,2,"Ivanovo State University, Moscow Polytechnic University",0.1,2023,SENSING ABILITY OF Zn-TETRAPHENYLPORPHYRIN LANGMUIR-SCHAEFER FILMS,Zhidkie Kristally i Ikh Prakticheskoe Ispol'zovanie,"Maltсeva O.V., G. A. Krestov Institute of Solution Chemistry of the Russian Academy of Sciences, Nikitin K.S., G. A. Krestov Institute of Solution Chemistry of the Russian Academy of Sciences, Kazak A.V., Nanomaterials Research Institute, Mamardashvili N.Zh., G. A. Krestov Institute of Solution Chemistry of the Russian Academy of Sciences, Usol’tseva N.V., Nanomaterials Research Institute SENSING ABILITY OF Zn-TETRAPHENYLPORPHYRIN LANGMUIR-SCHAEFER FILMS 2023 Zhidkie Kristally i Ikh Prakticheskoe Ispol'zovanie, 23 (2), Art. No. nan, pp. 29-37",Статья
10.15828/2075-8545-2023-15-2-117-123,5,,,1,"Moscow, Moscow",0.0,2023,Gradient non-woven fabrics with a modified surface nanolayer for water filtration in construction industry,Nanotechnologies in Construction,"Nazarov V.G., Moscow Polytechnic University, Ivanov L.A., Russian Academy of Engineering, Dedov A.V., Moscow Polytechnic University, Bokova E.S., Russian State University named after A.N. Kosygin, Statnik E.S., Skolkovo Institute of Science and Technology Gradient non-woven fabrics with a modified surface nanolayer for water filtration in construction industry 2023 Nanotechnologies in Construction, 15 (2), Art. No. nan, pp. 117-123",Статья
10.3389/feduc.2023.1125458,5,,,1,Kolomna,0.0,2023,Review of effective methods of teaching a foreign language to university students in the framework of online distance learning: international experience,Frontiers in Education,"Akhmetzadina Z.R., Sibai Institute (Branch), Mukhtarullina A.R., Bashkir State University, Starodubtseva E.A., Financial University under the Government of the Russian Federation, Kozlova M.N., Financial University under the Government of the Russian Federation, Pluzhnikova Y.A., Kolomna Institute (Branch) of Moscow Polytechnic University Review of effective methods of teaching a foreign language to university students in the framework of online distance learning: international experience 2023 Frontiers in Education, 8 (nan), Art. No. 1125458, pp. nan-nan",Статья
10.1016/j.rinp.2022.106164,1,,,1,Bolshaya Semenovskaya 38,0.0,2023,Rotation of galaxies and dark matter,Results in Physics,"Golovko V.A., Moscow Polytechnic University Rotation of galaxies and dark matter 2023 Results in Physics, 44 (nan), Art. No. 106164, pp. nan-nan",Статья
10.1007/s10008-023-05546-2,12,Milovich F.O., Department of Materials Science,2,"Moscow Polytechnic University, Department of Materials Science of Semiconductors and Dielectrics",0.04,2023,Effect of ceria on the properties of yttria-stabilized zirconia-based electrolytic membranes,Journal of Solid State Electrochemistry,"Agarkov D.A., Osipyan Institute of Solid State Physics RAS, Borik M.A., Prokhorov General Physics Institute of Russian Academy of Sciences, Korableva G.M., Osipyan Institute of Solid State Physics RAS, Kulebyakin A.V., Prokhorov General Physics Institute of Russian Academy of Sciences, Komarov B.E., Prokhorov General Physics Institute of Russian Academy of Sciences, Kuritsyna I.E., Osipyan Institute of Solid State Physics RAS, Lomonova E.E., Prokhorov General Physics Institute of Russian Academy of Sciences, Milovich F.O., Department of Materials Science, Myzina V.A., Prokhorov General Physics Institute of Russian Academy of Sciences, Pankratov V.A., Institute of Solid State Physics, Tabachkova N.Y., Prokhorov General Physics Institute of Russian Academy of Sciences, Zakharov D.M., Department of Materials Science of Semiconductors and Dielectrics Effect of ceria on the properties of yttria-stabilized zirconia-based electrolytic membranes 2023 Journal of Solid State Electrochemistry, nan (nan), Art. No. nan, pp. nan-nan",Статья
10.25018/0236_1493_2023_51_0_135,2,,,1,Moscow,0.0,2023,Metal leaching from low-grade raw materials in North Ossetia–Alania; [ВЫЩЕЛАЧИВАНИЕ МЕТАЛЛОВ ИЗ НЕКОНДИЦИОННОГО СЫРЬЯ В СЕВЕРНОЙ ОСЕТИИ–АЛАНИИ],Mining Informational and Analytical Bulletin,"Golik V.I., Moscow Polytechnic University, Alekseev I.A., North Caucasian Institute of Mining and Metallurgy (State Technological University) Metal leaching from low-grade raw materials in North Ossetia–Alania; [ВЫЩЕЛАЧИВАНИЕ МЕТАЛЛОВ ИЗ НЕКОНДИЦИОННОГО СЫРЬЯ В СЕВЕРНОЙ ОСЕТИИ–АЛАНИИ] 2023 Mining Informational and Analytical Bulletin, nan (1-5), Art. No. nan, pp. 135-144",Статья
10.47360/1995-4484-2023-158-164,8,Beketova T.V., Central State Medical Academy,3,"Administrative Directorate of the President of the Russian Federation, V.A. Nasonova Research Institute of Rheumatology, Moscow Polytechnic University",0.04,2023,"EXPERIENCE WITH TIXAGEVIMAB AND CILGAVIMAB (EVUSHELD) IN 86 RHEUMATIC PATIENTS UNDERGOING ANTI-B CELL THERAPY WITH RITUXIMAB; [Опыт применения тиксагевимаба и цилгавимаба (Эвушелд) у 86 ревматологических пациентов, получающих анти-В-клеточную терапию ритуксимабом]",Nauchno-Prakticheskaya Revmatologiya,"Beketova T.V., Central State Medical Academy, Levina N.О., Central State Medical Academy, Dubinskaia M.V., Central State Medical Academy, Uskova Y.A., Central State Medical Academy, Rozanova I.V., Central State Medical Academy, Babak V.V., V.A. Nasonova Research Institute of Rheumatology, Beketova M.F., Lomonosov Moscow State University, Krasnova T.N., Lomonosov Moscow State University EXPERIENCE WITH TIXAGEVIMAB AND CILGAVIMAB (EVUSHELD) IN 86 RHEUMATIC PATIENTS UNDERGOING ANTI-B CELL THERAPY WITH RITUXIMAB; [Опыт применения тиксагевимаба и цилгавимаба (Эвушелд) у 86 ревматологических пациентов, получающих анти-В-клеточную терапию ритуксимабом] 2023 Nauchno-Prakticheskaya Revmatologiya, 61 (2), Art. No. nan, pp. 158-164",Статья
10.1007/s10556-023-01174-9,3,,,1,"Moscow, Moscow, Moscow",0.0,2023,Computer Simulation of the Hydrodynamics of a Centrifugal Cryogranulator,Chemical and Petroleum Engineering,"Trutnev N.S., Moscow Polytechnic University, Sokolov A.S., Moscow Polytechnic University, Buzdalina I.A., Moscow Polytechnic University Computer Simulation of the Hydrodynamics of a Centrifugal Cryogranulator 2023 Chemical and Petroleum Engineering, 58 (9-10), Art. No. nan, pp. 865-870",Статья
10.13187/ejced.2023.2.590,4,,,1,Moscow,0.0,2023,Raising Teaching Efficiency: Teaching Translation of Business Correspondence to Economics Students,European Journal of Contemporary Education,"Shafazhinskaya N., K.G. Razumovsky Moscow State University of Technologies and Management (the First Cossack University), Zharov A., Peoples' Friendship University of Russia, Telezhko I., Peoples' Friendship University of Russia, Saenko N., Moscow Polytechnic University Raising Teaching Efficiency: Teaching Translation of Business Correspondence to Economics Students 2023 European Journal of Contemporary Education, 12 (2), Art. No. nan, pp. 590-597",Статья
10.3103/S0967091223010102,4,,,1,"Moscow, Moscow, Moscow, Moscow",0.0,2023,Influence of Preliminary Ultrasonic Treatment on the Structure of Implanted Surface Layers of Titanium Alloy,Steel in Translation,"Ovchinnikov V.V., Moscow Polytechnic University, Slezko M.Y., Moscow Polytechnic University, Sbitnev A.G., Moscow Polytechnic University, Petrova N.M., Moscow Polytechnic University Influence of Preliminary Ultrasonic Treatment on the Structure of Implanted Surface Layers of Titanium Alloy 2023 Steel in Translation, 53 (1), Art. No. nan, pp. 11-19",Статья
10.3103/S1068798X2302017X,3,"Komissarenko A.N., Matisen A.B."," Kolomna Institute,  Kolomna Institute",1,"Moscow Polytechnic University, Moscow Polytechnic University",0.67,2023,Temperature Monitoring of Charge Air at the Diesel Intake,Russian Engineering Research,"Komissarenko A.N., Kolomna Institute, Matisen A.B., Kolomna Institute, Varshavskiy A.A., Engine Engineering Center (Transmashholding) Temperature Monitoring of Charge Air at the Diesel Intake 2023 Russian Engineering Research, 43 (1), Art. No. nan, pp. 49-51",Статья
10.17580/chm.2023.02.07,4,,,1,"Moscow, Moscow, Moscow, Moscow",0.0,2023,Dependence of the hardness value on the intensity of stresses and deformations during cold forging,Chernye Metally,"Galaktionova E.A., Moscow Polytechnic University, Zung L.C., Moscow Polytechnic University, Filippov Y.K., Moscow Polytechnic University, Gnevashev D.A., Moscow Polytechnic University Dependence of the hardness value on the intensity of stresses and deformations during cold forging 2023 Chernye Metally, 2023 (2), Art. No. nan, pp. 45-48",Статья
10.17580/chm.2023.03.08,3,,,1,"Moscow, Moscow",0.0,2023,"Influence of temperature unevenness on the hardness, structure and defects of the piercing plug of a three-roll screw rolling 30-80 mill",Chernye Metally,"Shatalov R.L., Moscow Polytechnic University, Zagoskin E.E., Moscow Polytechnic University, Medvedev V.A., Bogorodsk branch of JSC NPO Pribor Influence of temperature unevenness on the hardness, structure and defects of the piercing plug of a three-roll screw rolling 30-80 mill 2023 Chernye Metally, 2023 (3), Art. No. nan, pp. 46-51",Статья
10.24000/0409-2961-2023-6-73-80,3,,,1,Moscow,0.0,2023,Experimental Assessment and Justification of Measures to Ensure the Safety and Sustainability of the Functioning of Critical Elements of Hydraulic Structures,Bezopasnost' Truda v Promyshlennosti,"Sednev V.A., State Fire Academy of EMERCOM of Russia, Kopnyshev S.L., State Fire Academy of EMERCOM of Russia, Klyuev R.V., Moscow Polytechnic University Experimental Assessment and Justification of Measures to Ensure the Safety and Sustainability of the Functioning of Critical Elements of Hydraulic Structures 2023 Bezopasnost' Truda v Promyshlennosti, 2023 (6), Art. No. nan, pp. 73-80",Статья
10.25018/0236_1493_2023_51_0_157,5,,,1,Moscow,0.0,2023,Short-term prediction of energy consumption at concentration factory; [КРАТКОСРОЧНОЕ ПРОГНОЗИРОВАНИЕ ЭЛЕКТРОПОТРЕБЛЕНИЯ ОБОГАТИТЕЛЬНОЙ ФАБРИКИ],Mining Informational and Analytical Bulletin,"Morgoeva A.D., North Caucasian Institute of Mining and Metallurgy (State Technological University), Morgoev I.D., North Caucasian Institute of Mining and Metallurgy (State Technological University), Klyuev R.V., Moscow Polytechnic University, Khetagurov V.N., North Caucasian Institute of Mining and Metallurgy (State Technological University), Gavrina O.A., North Caucasian Institute of Mining and Metallurgy (State Technological University) Short-term prediction of energy consumption at concentration factory; [КРАТКОСРОЧНОЕ ПРОГНОЗИРОВАНИЕ ЭЛЕКТРОПОТРЕБЛЕНИЯ ОБОГАТИТЕЛЬНОЙ ФАБРИКИ] 2023 Mining Informational and Analytical Bulletin, nan (5), Art. No. nan, pp. 157-169",Статья
10.15622/ia.22.2.5,2,,,0,,0.0,2023,PROPERTIES INVESTIGATION OF SELF-DUAL COMBINATIONAL DEVICES WITH CALCULATION CONTROL BASED ON HAMMING CODES; [ИССЛЕДОВАНИЕ СВОЙСТВ САМОДВОЙСТВЕННЫХ КОМБИНАЦИОННЫХ УСТРОЙСТВ С КОНТРОЛЕМ ВЫЧИСЛЕНИЙ НА ОСНОВЕ КОДОВ ХЭММИНГА],Informatics and Automation,"Efanov D., Department of Automation, Pogodina T., Department of Automation PROPERTIES INVESTIGATION OF SELF-DUAL COMBINATIONAL DEVICES WITH CALCULATION CONTROL BASED ON HAMMING CODES; [ИССЛЕДОВАНИЕ СВОЙСТВ САМОДВОЙСТВЕННЫХ КОМБИНАЦИОННЫХ УСТРОЙСТВ С КОНТРОЛЕМ ВЫЧИСЛЕНИЙ НА ОСНОВЕ КОДОВ ХЭММИНГА] 2023 Informatics and Automation, 22 (2), Art. No. nan, pp. 349-392",Статья
